Date,^SP500TR_pct_from_sma200,SPY_pct_from_sma200,^SPX_pct_from_sma200
2022-01-04 00:00:00+00:00,9.73024102341411,9.685589756212565,9.159755602600272
2022-01-05 00:00:00+00:00,7.508011185687136,7.477243010994972,6.946640614756339
2022-01-06 00:00:00+00:00,7.308018022368201,7.2725820967352695,6.745583515885878
2022-01-07 00:00:00+00:00,6.794054637061198,6.750265272930123,6.220583428754822
2022-01-10 00:00:00+00:00,6.550223990119175,6.527816302653777,5.983782374996216
2022-01-11 00:00:00+00:00,7.429943006918949,7.4023773199399345,6.864623470574349
2022-01-12 00:00:00+00:00,7.6348678875701514,7.594095662341482,7.072539502721642
2022-01-13 00:00:00+00:00,6.025510408831591,6.024246101297104,5.4654712821280205
2022-01-14 00:00:00+00:00,6.031463480586963,5.985268693530288,5.475191308028249
2022-01-18 00:00:00+00:00,4.019176495505317,4.0440493147084755,3.4772955963991103
2022-01-19 00:00:00+00:00,2.954547353984638,2.905465454766709,2.4215281188268545
2022-01-20 00:00:00+00:00,1.7742471728312337,1.7152893689686755,1.244990632865628
2022-01-21 00:00:00+00:00,-0.18869756635726542,-0.3194676095845894,-0.7037665980654806
2022-01-24 00:00:00+00:00,0.051070481604775786,0.06691083217467142,-0.4601564261022095
2022-01-25 00:00:00+00:00,-1.1967724438572747,-1.1850610218689606,-1.6970910560160535
2022-01-26 00:00:00+00:00,-1.371854942758044,-1.4605348252675232,-1.8672816967967076
2022-01-27 00:00:00+00:00,-1.9236807494882768,-1.9737234832078232,-2.4178546992284833
2022-01-28 00:00:00+00:00,0.44114771305205913,0.4263102299180366,-0.07142012519518737
2022-01-31 00:00:00+00:00,2.296605471499391,2.19237145772353,1.7779517000097833
2022-02-01 00:00:00+00:00,2.949228964967854,2.834011352865673,2.432208953040238
2022-02-02 00:00:00+00:00,3.8617190420918046,3.774885204546208,3.344473930772174
2022-02-03 00:00:00+00:00,1.2932519556276834,1.2958600058111003,0.7892903268580165
2022-02-04 00:00:00+00:00,1.7854895178314623,1.7254109525407735,1.2673886853559635
2022-02-07 00:00:00+00:00,1.3709812189696358,1.3591183330259105,0.8580646115727619
2022-02-08 00:00:00+00:00,2.1798320117305536,2.149719808428019,1.667212796411266
2022-02-09 00:00:00+00:00,3.623857845421763,3.592977723887758,3.0967207763501703
2022-02-10 00:00:00+00:00,1.7176601177340434,1.6903365041927243,1.19255774355842
2022-02-11 00:00:00+00:00,-0.23657894975575022,-0.3425505467567147,-0.750107586362414
2022-02-14 00:00:00+00:00,-0.6423877896013841,-0.6974169440050582,-1.1557641405361863
2022-02-15 00:00:00+00:00,0.8987334988975082,0.8674489941398855,0.37130935068778737
2022-02-16 00:00:00+00:00,0.960428804306579,0.9404676654672706,0.4247740725701332
2022-02-17 00:00:00+00:00,-1.193912962454291,-1.2441597451830821,-1.724984796824236
2022-02-18 00:00:00+00:00,-1.9089524725882545,-1.9050254421238089,-2.445353905249259
2022-02-22 00:00:00+00:00,-2.9156151407145225,-2.9705194279114,-3.4426602034558274
2022-02-23 00:00:00+00:00,-4.711655955853944,-4.700455346644816,-5.224426051328868
2022-02-24 00:00:00+00:00,-3.298633455757838,-3.2861517442882793,-3.8216153022820443
2022-02-25 00:00:00+00:00,-1.1652630163324074,-1.1928351397152204,-1.7052944505768441
2022-02-28 00:00:00+00:00,-1.4299387833552557,-1.4794626759191631,-1.9741156190147602
2022-03-01 00:00:00+00:00,-2.9720545646967245,-2.999144770082074,-3.50523681079572
2022-03-02 00:00:00+00:00,-1.1898917313209911,-1.24419906322637,-1.7308946910227552
2022-03-03 00:00:00+00:00,-1.7278863251107723,-1.7666975044169475,-2.273062831357675
2022-03-04 00:00:00+00:00,-2.5291541694346775,-2.592689478757526,-3.0715727652098623
2022-03-07 00:00:00+00:00,-5.414352108212272,-5.472997254826417,-5.937141208208807
2022-03-08 00:00:00+00:00,-6.102424655542293,-6.19540042088188,-6.619120158218528
2022-03-09 00:00:00+00:00,-3.6885097394845356,-3.693885258577012,-4.228061390914339
2022-03-10 00:00:00+00:00,-4.105698436429261,-4.141054875418049,-4.64671667976061
2022-03-11 00:00:00+00:00,-5.348941544945496,-5.3654265366992355,-5.88351900950178
2022-03-14 00:00:00+00:00,-6.032862108335113,-6.059015429792836,-6.579053882499308
2022-03-15 00:00:00+00:00,-4.030380426687696,-4.00435066865904,-4.5852753557467985
2022-03-16 00:00:00+00:00,-1.9022654640613479,-1.8979308423342833,-2.4665448546996815
2022-03-17 00:00:00+00:00,-0.7130620242169039,-0.6984352824141449,-1.2847051957218913
2022-03-18 00:00:00+00:00,0.41022626698667963,0.3538386670643323,-0.16364657957540496
2022-03-21 00:00:00+00:00,0.34046479574478816,0.2936074251339127,-0.23285009623622566
2022-03-22 00:00:00+00:00,1.4369383049217532,1.4295488100458664,0.862776176185065
2022-03-23 00:00:00+00:00,0.16663600903381592,0.09280382178684654,-0.4005755125000787
2022-03-24 00:00:00+00:00,1.5725765916986267,1.5623420423597656,0.9941419519709616
2022-03-25 00:00:00+00:00,2.0476231919489996,2.018563364533943,1.4713479985141609
2022-03-28 00:00:00+00:00,2.733611518083112,2.701277443937644,2.1589261291182993
2022-03-29 00:00:00+00:00,3.9437700765005967,3.92282814650744,3.3676010510574894
2022-03-30 00:00:00+00:00,3.253626053798686,3.2349587640261745,2.6762633267187086
2022-03-31 00:00:00+00:00,1.6042041715536248,1.6059743907191892,1.0345529632785455
2022-04-01 00:00:00+00:00,1.9084497104390197,1.8522310084694737,1.3424899680628766
2022-04-04 00:00:00+00:00,2.680675773058483,2.6717240606952464,2.1150732688574037
2022-04-05 00:00:00+00:00,1.3688849123900226,1.3358075308746775,0.7996245052614315
2022-04-06 00:00:00+00:00,0.35268403193375875,0.29149529164025356,-0.20592469833833338
2022-04-07 00:00:00+00:00,0.7576562674483478,0.7625880218690817,0.18971422220661616
2022-04-08 00:00:00+00:00,0.46223123712156866,0.463122035776542,-0.10055542071547574
2022-04-11 00:00:00+00:00,-1.2531068073208251,-1.2733893185871148,-1.8009943145095852
2022-04-12 00:00:00+00:00,-1.604187399161272,-1.6557281156008852,-2.148217327582236
2022-04-13 00:00:00+00:00,-0.5084213497124623,-0.5513956650714413,-1.071802295091584
2022-04-14 00:00:00+00:00,-1.7323967192174994,-1.8050448821251952,-2.2835362599490816
2022-04-18 00:00:00+00:00,-1.7655748560092777,-1.7775998026565265,-2.311351466498912
2022-04-19 00:00:00+00:00,-0.20425152731422536,-0.20943272516770195,-0.7548333012519226
2022-04-20 00:00:00+00:00,-0.28268098755097615,-0.3013290801873514,-0.8289970445486072
2022-04-21 00:00:00+00:00,-1.7549008437162783,-1.8008109152766405,-2.2959217199426507
2022-04-22 00:00:00+00:00,-4.478551183309598,-4.4945774618246,-5.001058199064556
2022-04-25 00:00:00+00:00,-3.930048766631733,-3.937909921888183,-4.45195879995357
2022-04-26 00:00:00+00:00,-6.61629717073331,-6.7024527444927156,-7.119652394890929
2022-04-27 00:00:00+00:00,-6.404874141570282,-6.425363001617312,-6.905602879405381
2022-04-28 00:00:00+00:00,-4.078816273149388,-4.057240521317295,-4.592592013423468
2022-04-29 00:00:00+00:00,-7.533698740266114,-7.583685746870805,-8.031062097026231
2022-05-02 00:00:00+00:00,-6.995419144145409,-7.014204858893914,-7.4914307015185315
2022-05-03 00:00:00+00:00,-6.541581999880863,-6.583313649544875,-7.035365108273273
2022-05-04 00:00:00+00:00,-3.7521561334858955,-3.740875726409776,-4.2567763274653725
2022-05-05 00:00:00+00:00,-7.1559144238876105,-7.145001214962998,-7.6482170383590065
2022-05-06 00:00:00+00:00,-7.648667072454874,-7.678660302364881,-8.14727138488377
2022-05-09 00:00:00+00:00,-10.56318763336317,-10.596943435224293,-11.048300200767148
2022-05-10 00:00:00+00:00,-10.305390842858753,-10.352502041213329,-10.787788580028824
2022-05-11 00:00:00+00:00,-11.737386457971144,-11.735045841329317,-12.210871696400938
2022-05-12 00:00:00+00:00,-11.778605405343523,-11.78535633765273,-12.278599956830028
2022-05-13 00:00:00+00:00,-9.627770372722043,-9.64115270693483,-10.145080027172604
2022-05-16 00:00:00+00:00,-9.945652208216227,-9.973227468524136,-10.460969453449609
2022-05-17 00:00:00+00:00,-8.098737731192685,-8.09547726522264,-8.624552680895835
2022-05-18 00:00:00+00:00,-11.745414977373969,-11.755639640946535,-12.26672424949895
2022-05-19 00:00:00+00:00,-12.206324603011542,-12.251410396639573,-12.72957452067277
2022-05-20 00:00:00+00:00,-12.144908712812342,-12.165779411424415,-12.665263202732902
